sg_uf;nm_municipio;ds_cargo;nr_turno;cd_cargo;pc_secoes_agregadas;pc_secoes_principais;pc_secoes_nao_instalada;pc_secoes_instalada;pc_comparecimento;pc_abstencoes;pc_votos_concorrentes;pc_votos_validos;pc_votos_nominais;pc_votos_legenda;pc_votos_anulados;pc_votos_anulado_subjud;pc_total_votos_nulos;pc_votos_nulos;pc_votos_nulo_tecnico;pc_votos_brancos;pc_vt_anulados_apu_sep;qt_aptos;qt_secoes_principais;qt_secoes_agregadas;qt_total_secoes;qt_comparecimento;qt_abstencoes;qt_votos_nom_validos;qt_votos_brancos;qt_votos_nulos;qt_total_vt_leg_validos;qt_vt_anulados_apu_sep;qt_total_votos_anulados;qt_votos_nulo_tecnico;qt_total_vt_anul_subjud;qt_votos_validos;qt_votos_concorrentes;qt_secao_nao_instalada;qt_elei_secao_nao_instal
BA;SIMÕES FILHO;Presidente;2;1;0,0121;0,9879;0;1;0,8231;0,1769;0,9367;1;1;0;0;0;0,0473;1;0;0,016;0;87505;245;3;248;72023;15482;67463;1152;3408;0;0;0;0;0;67463;67463;0;0
BA;SOBRADINHO;Presidente;2;1;0;1;0;1;0,7883;0,2117;0,9633;1;1;0;0;0;0,0268;1;0;0,0099;0;19988;60;0;60;15757;4231;15179;156;422;0;0;0;0;0;15179;15179;0;0
BA;SOUTO SOARES;Presidente;2;1;0,0417;0,9583;0;1;0,7801;0,2199;0,9713;1;1;0;0;0;0,0189;1;0;0,0098;0;14457;46;2;48;11278;3179;10954;111;213;0;0;0;0;0;10954;10954;0;0
BA;SÁTIRO DIAS;Presidente;2;1;0,1636;0,8364;0;1;0,7247;0,2753;0,9391;1;1;0;0;0;0,0458;1;0;0,0151;0;14364;46;9;55;10410;3954;9776;157;477;0;0;0;0;0;9776;9776;0;0
BA;SÃO DESIDÉRIO;Presidente;2;1;0,1134;0,8866;0;1;0,8273;0,1727;0,9671;1;1;0;0;0;0,0248;1;0;0,0081;0;24744;86;11;97;20470;4274;19797;165;508;0;0;0;0;0;19797;19797;0;0
BA;SÃO DOMINGOS;Presidente;2;1;0,037;0,963;0;1;0,8278;0,1722;0,9442;1;1;0;0;0;0,0421;1;0;0,0138;0;7899;26;1;27;6539;1360;6174;90;275;0;0;0;0;0;6174;6174;0;0
BA;SÃO FELIPE;Presidente;2;1;0,1757;0,8243;0;1;0,7933;0,2067;0,946;1;1;0;0;0;0,0373;1;0;0,0167;0;17762;61;13;74;14090;3672;13329;236;525;0;0;0;0;0;13329;13329;0;0
BA;SÃO FRANCISCO DO CONDE;Presidente;2;1;0,0288;0,9712;0;1;0,8205;0,1795;0,9481;1;1;0;0;0;0,0383;1;0;0,0136;0;32862;101;3;104;26964;5898;25564;367;1033;0;0;0;0;0;25564;25564;0;0
BA;SÃO FÉLIX;Presidente;2;1;0,05;0,95;0;1;0,7859;0,2141;0,9492;1;1;0;0;0;0,0352;1;0;0,0156;0;10675;38;2;40;8390;2285;7964;131;295;0;0;0;0;0;7964;7964;0;0
BA;SÃO FÉLIX DO CORIBE;Presidente;2;1;0,1163;0,8837;0;1;0,8143;0,1857;0,949;1;1;0;0;0;0,0379;1;0;0,0131;0;12495;38;5;43;10175;2320;9656;133;386;0;0;0;0;0;9656;9656;0;0
BA;SÃO GABRIEL;Presidente;2;1;0,1143;0,8857;0;1;0,8392;0,1608;0,9584;1;1;0;0;0;0,0327;1;0;0,009;0;15707;62;8;70;13182;2525;12633;118;431;0;0;0;0;0;12633;12633;0;0
BA;SÃO GONÇALO DOS CAMPOS;Presidente;2;1;0,0645;0,9355;0;1;0,8357;0,1643;0,9486;1;1;0;0;0;0,0393;1;0;0,0122;0;29406;87;6;93;24576;4830;23312;299;965;0;0;0;0;0;23312;23312;0;0
BA;SÃO JOSÉ DA VITÓRIA;Presidente;2;1;0,25;0,75;0;1;0,7289;0,2711;0,9387;1;1;0;0;0;0,0491;1;0;0,0122;0;5080;18;6;24;3703;1377;3476;45;182;0;0;0;0;0;3476;3476;0;0
BA;SÃO JOSÉ DO JACUÍPE;Presidente;2;1;0;1;0;1;0,7639;0,2361;0,933;1;1;0;0;0;0,0502;1;0;0,0168;0;8806;26;0;26;6727;2079;6276;113;338;0;0;0;0;0;6276;6276;0;0
BA;SÃO MIGUEL DAS MATAS;Presidente;2;1;0,05;0,95;0;1;0,8224;0,1776;0,9551;1;1;0;0;0;0,037;1;0;0,0079;0;9364;38;2;40;7701;1663;7355;61;285;0;0;0;0;0;7355;7355;0;0
BA;SÃO SEBASTIÃO DO PASSÉ;Presidente;2;1;0;1;0;1;0,8006;0,1994;0,9459;1;1;0;0;0;0,0414;1;0;0,0127;0;35163;101;0;101;28153;7010;26629;358;1166;0;0;0;0;0;26629;26629;0;0
BA;SÍTIO DO MATO;Presidente;2;1;0,0571;0,9429;0;1;0,7604;0,2396;0,963;1;1;0;0;0;0,0285;1;0;0,0084;0;10921;33;2;35;8304;2617;7997;70;237;0;0;0;0;0;7997;7997;0;0
BA;SÍTIO DO QUINTO;Presidente;2;1;0,1795;0,8205;0;1;0,7591;0,2409;0,9553;1;1;0;0;0;0,0351;1;0;0,0096;0;10203;32;7;39;7745;2458;7399;74;272;0;0;0;0;0;7399;7399;0;0
BA;TABOCAS DO BREJO VELHO;Presidente;2;1;0,0769;0,9231;0;1;0,7383;0,2617;0,9595;1;1;0;0;0;0,0268;1;0;0,0138;0;11027;36;3;39;8141;2886;7811;112;218;0;0;0;0;0;7811;7811;0;0
BA;TANHAÇU;Presidente;2;1;0,0526;0,9474;0;1;0,827;0,173;0,9525;1;1;0;0;0;0,0357;1;0;0,0118;0;17847;54;3;57;14760;3087;14059;174;527;0;0;0;0;0;14059;14059;0;0
BA;TANQUE NOVO;Presidente;2;1;0,0851;0,9149;0;1;0,8108;0,1892;0,956;1;1;0;0;0;0,0297;1;0;0,0143;0;14507;43;4;47;11763;2744;11246;168;349;0;0;0;0;0;11246;11246;0;0
BA;TANQUINHO;Presidente;2;1;0,0345;0,9655;0;1;0,816;0,184;0,959;1;1;0;0;0;0,0328;1;0;0,0082;0;7477;28;1;29;6101;1376;5851;50;200;0;0;0;0;0;5851;5851;0;0
BA;TAPEROÁ;Presidente;2;1;0,1346;0,8654;0;1;0,7669;0,2331;0,9361;1;1;0;0;0;0,0505;1;0;0,0134;0;14301;45;7;52;10968;3333;10267;147;554;0;0;0;0;0;10267;10267;0;0
BA;TAPIRAMUTÁ;Presidente;2;1;0;1;0;1;0,6923;0,3077;0,9195;1;1;0;0;0;0,0704;1;0;0,0101;0;11986;37;0;37;8298;3688;7630;84;584;0;0;0;0;0;7630;7630;0;0
BA;TEIXEIRA DE FREITAS;Presidente;2;1;0,0488;0,9512;0;1;0,7409;0,2591;0,9508;1;1;0;0;0;0,0365;1;0;0,0127;0;112573;312;16;328;83401;29172;79297;1060;3044;0;0;0;0;0;79297;79297;0;0
BA;TEODORO SAMPAIO;Presidente;2;1;0,0417;0,9583;0;1;0,7865;0,2135;0,9485;1;1;0;0;0;0,0412;1;0;0,0103;0;6938;23;1;24;5457;1481;5176;56;225;0;0;0;0;0;5176;5176;0;0
BA;TEOFILÂNDIA;Presidente;2;1;0,1644;0,8356;0;1;0,7222;0,2778;0,9519;1;1;0;0;0;0,0396;1;0;0,0085;0;18907;61;12;73;13655;5252;12998;116;541;0;0;0;0;0;12998;12998;0;0
BA;TEOLÂNDIA;Presidente;2;1;0;1;0;1;0,7677;0,2323;0,9474;1;1;0;0;0;0,0399;1;0;0,0127;0;11678;35;0;35;8965;2713;8493;114;358;0;0;0;0;0;8493;8493;0;0
BA;TERRA NOVA;Presidente;2;1;0,0286;0,9714;0;1;0,7813;0,2187;0,9422;1;1;0;0;0;0,0465;1;0;0,0113;0;10436;34;1;35;8154;2282;7683;92;379;0;0;0;0;0;7683;7683;0;0
BA;TREMEDAL;Presidente;2;1;0,2875;0,7125;0;1;0,6958;0,3042;0,9352;1;1;0;0;0;0,0548;1;0;0,0099;0;16484;57;23;80;11469;5015;10726;114;629;0;0;0;0;0;10726;10726;0;0
BA;TUCANO;Presidente;2;1;0,0571;0,9429;0;1;0,7973;0,2027;0,9506;1;1;0;0;0;0,0399;1;0;0,0094;0;39483;132;8;140;31481;8002;29927;297;1257;0;0;0;0;0;29927;29927;0;0
BA;UAUÁ;Presidente;2;1;0,039;0,961;0;1;0,7608;0,2392;0,9589;1;1;0;0;0;0,0298;1;0;0,0113;0;22538;74;3;77;17147;5391;16442;194;511;0;0;0;0;0;16442;16442;0;0
BA;UBAITABA;Presidente;2;1;0;1;0;1;0,7419;0,2581;0,9447;1;1;0;0;0;0,0426;1;0;0,0127;0;14260;44;0;44;10579;3681;9994;134;451;0;0;0;0;0;9994;9994;0;0
BA;UBATÃ;Presidente;2;1;0,3051;0,6949;0;1;0,7776;0,2224;0,9415;1;1;0;0;0;0,0467;1;0;0,0117;0;11939;41;18;59;9284;2655;8741;109;434;0;0;0;0;0;8741;8741;0;0
BA;UBAÍRA;Presidente;2;1;0,1746;0,8254;0;1;0,7518;0,2482;0,9361;1;1;0;0;0;0,0491;1;0;0,0149;0;16727;52;11;63;12576;4151;11772;187;617;0;0;0;0;0;11772;11772;0;0
BA;UIBAÍ;Presidente;2;1;0,0227;0,9773;0;1;0,8231;0,1769;0,9576;1;1;0;0;0;0,0304;1;0;0,012;0;12119;43;1;44;9975;2144;9552;120;303;0;0;0;0;0;9552;9552;0;0
BA;UMBURANAS;Presidente;2;1;0,0789;0,9211;0;1;0,7969;0,2031;0,9445;1;1;0;0;0;0,0427;1;0;0,0128;0;10971;35;3;38;8743;2228;8258;112;373;0;0;0;0;0;8258;8258;0;0
BA;UNA;Presidente;2;1;0,0769;0,9231;0;1;0,7314;0,2686;0,9327;1;1;0;0;0;0,0546;1;0;0,0127;0;16004;60;5;65;11706;4298;10918;149;639;0;0;0;0;0;10918;10918;0;0
BA;URANDI;Presidente;2;1;0,0244;0,9756;0;1;0,7721;0,2279;0,9568;1;1;0;0;0;0,0325;1;0;0,0107;0;13432;40;1;41;10371;3061;9923;111;337;0;0;0;0;0;9923;9923;0;0
BA;URUÇUCA;Presidente;2;1;0,3297;0,6703;0;1;0,732;0,268;0,9378;1;1;0;0;0;0,052;1;0;0,0102;0;18711;61;30;91;13697;5014;12845;140;712;0;0;0;0;0;12845;12845;0;0
BA;UTINGA;Presidente;2;1;0,1277;0,8723;0;1;0,7394;0,2606;0,9441;1;1;0;0;0;0,0465;1;0;0,0094;0;13328;41;6;47;9855;3473;9304;93;458;0;0;0;0;0;9304;9304;0;0
BA;VALENTE;Presidente;2;1;0,0145;0,9855;0;1;0,8172;0,1828;0,9315;1;1;0;0;0;0,0516;1;0;0,0168;0;20003;68;1;69;16347;3656;15228;275;844;0;0;0;0;0;15228;15228;0;0
BA;VALENÇA;Presidente;2;1;0,0159;0,9841;0;1;0,8074;0,1926;0,9209;1;1;0;0;0;0,0599;1;0;0,0192;0;64412;186;3;189;52005;12407;47890;1000;3115;0;0;0;0;0;47890;47890;0;0
BA;VARZEDO;Presidente;2;1;0,0345;0,9655;0;1;0,8317;0,1683;0,9506;1;1;0;0;0;0,0386;1;0;0,0108;0;8718;28;1;29;7251;1467;6893;78;280;0;0;0;0;0;6893;6893;0;0
BA;VERA CRUZ;Presidente;2;1;0,0377;0,9623;0;1;0,8205;0,1795;0,9423;1;1;0;0;0;0,0421;1;0;0,0155;0;32998;102;4;106;27075;5923;25514;421;1140;0;0;0;0;0;25514;25514;0;0
BA;VEREDA;Presidente;2;1;0,0714;0,9286;0;1;0,7382;0,2618;0,9567;1;1;0;0;0;0,0335;1;0;0,0098;0;6794;26;2;28;5015;1779;4798;49;168;0;0;0;0;0;4798;4798;0;0
BA;VITÓRIA DA CONQUISTA;Presidente;2;1;0,0329;0,9671;0;1;0,8507;0,1493;0,9397;1;1;0;0;0;0,0453;1;0;0,015;0;252115;734;25;759;214472;37643;201535;3224;9713;0;0;0;0;0;201535;201535;0;0
BA;VÁRZEA DA ROÇA;Presidente;2;1;0,2549;0,7451;0;1;0,7353;0,2647;0,9235;1;1;0;0;0;0,0561;1;0;0,0204;0;11490;38;13;51;8449;3041;7803;172;474;0;0;0;0;0;7803;7803;0;0
BA;VÁRZEA DO POÇO;Presidente;2;1;0;1;0;1;0,7601;0,2399;0,9504;1;1;0;0;0;0,0402;1;0;0,0093;0;7061;25;0;25;5367;1694;5101;50;216;0;0;0;0;0;5101;5101;0;0
BA;VÁRZEA NOVA;Presidente;2;1;0;1;0;1;0,754;0,246;0,9366;1;1;0;0;0;0,0482;1;0;0,0152;0;10791;34;0;34;8136;2655;7620;124;392;0;0;0;0;0;7620;7620;0;0
BA;WAGNER;Presidente;2;1;0,2143;0,7857;0;1;0,7253;0,2747;0,9506;1;1;0;0;0;0,0381;1;0;0,0113;0;7340;22;6;28;5324;2016;5061;60;203;0;0;0;0;0;5061;5061;0;0
BA;WANDERLEY;Presidente;2;1;0,0789;0,9211;0;1;0,7798;0,2202;0,9718;1;1;0;0;0;0,0221;1;0;0,0061;0;10906;35;3;38;8504;2402;8264;52;188;0;0;0;0;0;8264;8264;0;0
BA;WENCESLAU GUIMARÃES;Presidente;2;1;0,0192;0,9808;0;1;0,7362;0,2638;0,9425;1;1;0;0;0;0,0449;1;0;0,0126;0;16867;51;1;52;12418;4449;11704;157;557;0;0;0;0;0;11704;11704;0;0
BA;XIQUE-XIQUE;Presidente;2;1;0,078;0,922;0;1;0,7442;0,2558;0,9483;1;1;0;0;0;0,0407;1;0;0,0111;0;36743;130;11;141;27345;9398;25930;303;1112;0;0;0;0;0;25930;25930;0;0
BA;ÁGUA FRIA;Presidente;2;1;0,2698;0,7302;0;1;0,7416;0,2584;0,9263;1;1;0;0;0;0,0613;1;0;0,0124;0;13060;46;17;63;9685;3375;8971;120;594;0;0;0;0;0;8971;8971;0;0
BA;ÉRICO CARDOSO;Presidente;2;1;0,1081;0,8919;0;1;0,7302;0,2698;0,944;1;1;0;0;0;0,0431;1;0;0,0129;0;8834;33;4;37;6451;2383;6090;83;278;0;0;0;0;0;6090;6090;0;0
CE;ABAIARA;Presidente;2;1;0,0968;0,9032;0;1;0,8261;0,1739;0,9657;1;1;0;0;0;0,0237;1;0;0,0106;0;7207;28;3;31;5954;1253;5750;63;141;0;0;0;0;0;5750;5750;0;0
CE;ACARAPE;Presidente;2;1;0,0244;0,9756;0;1;0,8767;0,1233;0,9661;1;1;0;0;0;0,0226;1;0;0,0113;0;11556;40;1;41;10131;1425;9788;114;229;0;0;0;0;0;9788;9788;0;0
CE;ACARAÚ;Presidente;2;1;0,0242;0,9758;0;1;0,8153;0,1847;0,9645;1;1;0;0;0;0,0234;1;0;0,0121;0;45410;161;4;165;37023;8387;35709;447;867;0;0;0;0;0;35709;35709;0;0
CE;ACOPIARA;Presidente;2;1;0,3889;0,6111;0;1;0,7967;0,2033;0,9604;1;1;0;0;0;0,0271;1;0;0,0125;0;39395;143;91;234;31387;8008;30144;392;851;0;0;0;0;0;30144;30144;0;0
CE;AIUABA;Presidente;2;1;0,1346;0,8654;0;1;0,7368;0,2632;0,966;1;1;0;0;0;0,0262;1;0;0,0077;0;11744;45;7;52;8653;3091;8359;67;227;0;0;0;0;0;8359;8359;0;0
CE;ALCÂNTARAS;Presidente;2;1;0,2143;0,7857;0;1;0,7915;0,2085;0,9642;1;1;0;0;0;0,0246;1;0;0,0112;0;9673;33;9;42;7656;2017;7382;86;188;0;0;0;0;0;7382;7382;0;0
CE;ALTANEIRA;Presidente;2;1;0,0385;0,9615;0;1;0,8317;0,1683;0,9643;1;1;0;0;0;0,0272;1;0;0,0085;0;6222;25;1;26;5175;1047;4990;44;141;0;0;0;0;0;4990;4990;0;0
CE;ALTO SANTO;Presidente;2;1;0,1774;0,8226;0;1;0,7854;0,2146;0,9733;1;1;0;0;0;0,0179;1;0;0,0088;0;12773;51;11;62;10032;2741;9764;88;180;0;0;0;0;0;9764;9764;0;0
CE;AMONTADA;Presidente;2;1;0,0775;0,9225;0;1;0,7962;0,2038;0,966;1;1;0;0;0;0,0217;1;0;0,0123;0;33490;119;10;129;26665;6825;25759;328;578;0;0;0;0;0;25759;25759;0;0
CE;ANTONINA DO NORTE;Presidente;2;1;0,0333;0,9667;0;1;0,7217;0,2783;0,961;1;1;0;0;0;0,0296;1;0;0,0095;0;7312;29;1;30;5277;2035;5071;50;156;0;0;0;0;0;5071;5071;0;0
CE;APUIARÉS;Presidente;2;1;0,1296;0,8704;0;1;0,8441;0,1559;0,9738;1;1;0;0;0;0,0174;1;0;0,0088;0;11997;47;7;54;10127;1870;9862;89;176;0;0;0;0;0;9862;9862;0;0
CE;AQUIRAZ;Presidente;2;1;0,0807;0,9193;0;1;0,8579;0,1421;0,9665;1;1;0;0;0;0,0214;1;0;0,012;0;61451;205;18;223;52718;8733;50954;634;1130;0;0;0;0;0;50954;50954;0;0
CE;ARACATI;Presidente;2;1;0,0282;0,9718;0;1;0,8535;0,1465;0,9643;1;1;0;0;0;0,0219;1;0;0,0138;0;54770;207;6;213;46748;8022;45080;643;1025;0;0;0;0;0;45080;45080;0;0
CE;ARACOIABA;Presidente;2;1;0,0213;0,9787;0;1;0,8424;0,1576;0,9728;1;1;0;0;0;0,0165;1;0;0,0108;0;24012;92;2;94;20228;3784;19677;218;333;0;0;0;0;0;19677;19677;0;0
CE;ARARENDÁ;Presidente;2;1;0,1778;0,8222;0;1;0,7764;0,2236;0,9701;1;1;0;0;0;0,0224;1;0;0,0075;0;9641;37;8;45;7485;2156;7261;56;168;0;0;0;0;0;7261;7261;0;0
CE;ARARIPE;Presidente;2;1;0,0411;0,9589;0;1;0,7392;0,2608;0,9661;1;1;0;0;0;0,0254;1;0;0,0085;0;18153;70;3;73;13419;4734;12964;114;341;0;0;0;0;0;12964;12964;0;0
CE;ARATUBA;Presidente;2;1;0,1915;0,8085;0;1;0,8257;0,1743;0,969;1;1;0;0;0;0,0197;1;0;0,0113;0;11551;38;9;47;9538;2013;9242;108;188;0;0;0;0;0;9242;9242;0;0
CE;ARNEIROZ;Presidente;2;1;0,1667;0,8333;0;1;0,7393;0,2607;0,9696;1;1;0;0;0;0,0239;1;0;0,0065;0;7072;25;5;30;5228;1844;5069;34;125;0;0;0;0;0;5069;5069;0;0
CE;ASSARÉ;Presidente;2;1;0,1758;0,8242;0;1;0,7482;0,2518;0,9639;1;1;0;0;0;0,0257;1;0;0,0104;0;19885;75;16;91;14878;5007;14341;155;382;0;0;0;0;0;14341;14341;0;0
CE;AURORA;Presidente;2;1;0,0723;0,9277;0;1;0,7927;0,2073;0,9599;1;1;0;0;0;0,029;1;0;0,011;0;19905;77;6;83;15778;4127;15146;174;458;0;0;0;0;0;15146;15146;0;0
CE;BAIXIO;Presidente;2;1;0;1;0;1;0,7741;0,2259;0,9748;1;1;0;0;0;0,0199;1;0;0,0053;0;5587;23;0;23;4325;1262;4216;23;86;0;0;0;0;0;4216;4216;0;0
CE;BANABUIÚ;Presidente;2;1;0,069;0,931;0;1;0,8082;0,1918;0,975;1;1;0;0;0;0,0168;1;0;0,0082;0;14687;54;4;58;11870;2817;11573;97;200;0;0;0;0;0;11573;11573;0;0
CE;BARBALHA;Presidente;2;1;0,0443;0,9557;0;1;0,8506;0,1494;0,9634;1;1;0;0;0;0,0239;1;0;0,0127;0;47984;151;7;158;40814;7170;39321;518;975;0;0;0;0;0;39321;39321;0;0
CE;BARREIRA;Presidente;2;1;0,0769;0,9231;0;1;0,871;0,129;0,961;1;1;0;0;0;0,025;1;0;0,014;0;17607;60;5;65;15335;2272;14737;214;384;0;0;0;0;0;14737;14737;0;0
CE;BARRO;Presidente;2;1;0,2105;0,7895;0;1;0,7721;0,2279;0,9684;1;1;0;0;0;0,0224;1;0;0,0092;0;16666;60;16;76;12868;3798;12461;119;288;0;0;0;0;0;12461;12461;0;0
CE;BARROQUINHA;Presidente;2;1;0;1;0;1;0,7891;0,2109;0,9685;1;1;0;0;0;0,0225;1;0;0,0089;0;13894;47;0;47;10964;2930;10619;98;247;0;0;0;0;0;10619;10619;0;0
CE;BATURITÉ;Presidente;2;1;0,1284;0,8716;0;1;0,8446;0,1554;0,9656;1;1;0;0;0;0,0216;1;0;0,0128;0;26622;95;14;109;22485;4137;21712;287;486;0;0;0;0;0;21712;21712;0;0
CE;BEBERIBE;Presidente;2;1;0,0123;0,9877;0;1;0,8173;0,1827;0,9577;1;1;0;0;0;0,0287;1;0;0,0136;0;44995;161;2;163;36773;8222;35219;499;1055;0;0;0;0;0;35219;35219;0;0
CE;BELA CRUZ;Presidente;2;1;0,2059;0,7941;0;1;0,82;0,18;0,9599;1;1;0;0;0;0,0275;1;0;0,0127;0;20210;81;21;102;16573;3637;15908;210;455;0;0;0;0;0;15908;15908;0;0
CE;BOA VIAGEM;Presidente;2;1;0,0412;0,9588;0;1;0,7802;0,2198;0,9694;1;1;0;0;0;0,0218;1;0;0,0088;0;41025;163;7;170;32009;9016;31028;283;698;0;0;0;0;0;31028;31028;0;0
CE;BREJO SANTO;Presidente;2;1;0,1419;0,8581;0;1;0,8395;0,1605;0,9689;1;1;0;0;0;0,0223;1;0;0,0087;0;35295;127;21;148;29629;5666;28709;258;662;0;0;0;0;0;28709;28709;0;0
CE;CAMOCIM;Presidente;2;1;0,0769;0,9231;0;1;0,8139;0,1861;0,9646;1;1;0;0;0;0,0234;1;0;0,012;0;47869;168;14;182;38962;8907;37583;469;910;0;0;0;0;0;37583;37583;0;0
CE;CAMPOS SALES;Presidente;2;1;0,2906;0,7094;0;1;0,7375;0,2625;0,9667;1;1;0;0;0;0,0239;1;0;0,0094;0;21437;83;34;117;15810;5627;15284;148;378;0;0;0;0;0;15284;15284;0;0
CE;CANINDÉ;Presidente;2;1;0,0655;0,9345;0;1;0,8086;0,1914;0,9704;1;1;0;0;0;0,0199;1;0;0,0097;0;57589;214;15;229;46568;11021;45191;451;926;0;0;0;0;0;45191;45191;0;0
CE;CAPISTRANO;Presidente;2;1;0,0179;0,9821;0;1;0,8264;0,1736;0,9727;1;1;0;0;0;0,0171;1;0;0,0102;0;15770;55;1;56;13032;2738;12676;133;223;0;0;0;0;0;12676;12676;0;0
CE;CARIDADE;Presidente;2;1;0,0455;0,9545;0;1;0,8081;0,1919;0,9733;1;1;0;0;0;0,0187;1;0;0,008;0;16648;63;3;66;13454;3194;13095;108;251;0;0;0;0;0;13095;13095;0;0
CE;CARIRIAÇU;Presidente;2;1;0,1518;0,8482;0;1;0,8065;0,1935;0,9669;1;1;0;0;0;0,0231;1;0;0,01;0;24011;95;17;112;19366;4645;18725;194;447;0;0;0;0;0;18725;18725;0;0
CE;CARIRÉ;Presidente;2;1;0,0656;0,9344;0;1;0,814;0,186;0,9618;1;1;0;0;0;0,0257;1;0;0,0125;0;14778;57;4;61;12030;2748;11571;150;309;0;0;0;0;0;11571;11571;0;0
CE;CARIÚS;Presidente;2;1;0,0923;0,9077;0;1;0,8198;0,1802;0,9653;1;1;0;0;0;0,0243;1;0;0,0105;0;14920;59;6;65;12232;2688;11807;128;297;0;0;0;0;0;11807;11807;0;0
CE;CARNAUBAL;Presidente;2;1;0,2097;0,7903;0;1;0,7885;0,2115;0,9503;1;1;0;0;0;0,0387;1;0;0,011;0;13853;49;13;62;10923;2930;10380;120;423;0;0;0;0;0;10380;10380;0;0
CE;CASCAVEL;Presidente;2;1;0,0369;0,9631;0;1;0,851;0,149;0,9609;1;1;0;0;0;0,0249;1;0;0,0142;0;56918;209;8;217;48437;8481;46544;688;1205;0;0;0;0;0;46544;46544;0;0
CE;CATARINA;Presidente;2;1;0,186;0,814;0;1;0,7091;0,2909;0,9652;1;1;0;0;0;0,0263;1;0;0,0085;0;9487;35;8;43;6727;2760;6493;57;177;0;0;0;0;0;6493;6493;0;0
CE;CATUNDA;Presidente;2;1;0,0625;0,9375;0;1;0,8083;0,1917;0,9763;1;1;0;0;0;0,018;1;0;0,0057;0;8523;30;2;32;6889;1634;6726;39;124;0;0;0;0;0;6726;6726;0;0
CE;CAUCAIA;Presidente;2;1;0,0329;0,9671;0;1;0,8655;0,1345;0,9608;1;1;0;0;0;0,0276;1;0;0,0117;0;235570;734;25;759;203881;31689;195880;2383;5618;0;0;0;0;0;195880;195880;0;0
CE;CEDRO;Presidente;2;1;0,374;0,626;0;1;0,7975;0,2025;0,9622;1;1;0;0;0;0,0289;1;0;0,0089;0;20123;77;46;123;16048;4075;15442;143;463;0;0;0;0;0;15442;15442;0;0
CE;CHAVAL;Presidente;2;1;0,1667;0,8333;0;1;0,7874;0,2126;0,9665;1;1;0;0;0;0,0207;1;0;0,0128;0;10735;40;8;48;8453;2282;8170;108;175;0;0;0;0;0;8170;8170;0;0
CE;CHOROZINHO;Presidente;2;1;0,1324;0,8676;0;1;0,8509;0,1491;0,9645;1;1;0;0;0;0,0218;1;0;0,0138;0;17161;59;9;68;14602;2559;14083;201;318;0;0;0;0;0;14083;14083;0;0
CE;CHORÓ;Presidente;2;1;0,0667;0,9333;0;1;0,785;0,215;0,9709;1;1;0;0;0;0,0198;1;0;0,0094;0;11283;42;3;45;8857;2426;8599;83;175;0;0;0;0;0;8599;8599;0;0
CE;COREAÚ;Presidente;2;1;0,1828;0,8172;0;1;0,7926;0,2074;0,9643;1;1;0;0;0;0,0237;1;0;0,012;0;19336;76;17;93;15326;4010;14779;184;363;0;0;0;0;0;14779;14779;0;0
CE;CRATEÚS;Presidente;2;1;0,2209;0,7791;0;1;0,8096;0,1904;0,9606;1;1;0;0;0;0,0302;1;0;0,0093;0;57351;201;57;258;46434;10917;44603;430;1401;0;0;0;0;0;44603;44603;0;0
CE;CRATO;Presidente;2;1;0,1557;0,8443;0;1;0,8733;0,1267;0,9716;1;1;0;0;0;0,0197;1;0;0,0087;0;92569;309;57;366;80841;11728;78545;701;1595;0;0;0;0;0;78545;78545;0;0
CE;CROATÁ;Presidente;2;1;0,0345;0,9655;0;1;0,7893;0,2107;0,9541;1;1;0;0;0;0,0315;1;0;0,0144;0;14487;56;2;58;11434;3053;10909;165;360;0;0;0;0;0;10909;10909;0;0
CE;CRUZ;Presidente;2;1;0,0588;0,9412;0;1;0,8397;0,1603;0,9663;1;1;0;0;0;0,0221;1;0;0,0116;0;21396;80;5;85;17966;3430;17361;208;397;0;0;0;0;0;17361;17361;0;0
CE;DEPUTADO IRAPUAN PINHEIRO;Presidente;2;1;0,1515;0,8485;0;1;0,7997;0,2003;0,9704;1;1;0;0;0;0,02;1;0;0,0096;0;7448;28;5;33;5956;1492;5780;57;119;0;0;0;0;0;5780;5780;0;0
CE;ERERÉ;Presidente;2;1;0,087;0,913;0;1;0,7707;0,2293;0,9649;1;1;0;0;0;0,0242;1;0;0,0109;0;5692;21;2;23;4387;1305;4233;48;106;0;0;0;0;0;4233;4233;0;0
CE;EUSÉBIO;Presidente;2;1;0,0189;0,9811;0;1;0,8562;0,1438;0,9704;1;1;0;0;0;0,0179;1;0;0,0117;0;49850;156;3;159;42680;7170;41415;501;764;0;0;0;0;0;41415;41415;0;0
CE;FARIAS BRITO;Presidente;2;1;0,0476;0,9524;0;1;0,8581;0,1419;0,9658;1;1;0;0;0;0,0255;1;0;0,0087;0;16095;60;3;63;13811;2284;13339;120;352;0;0;0;0;0;13339;13339;0;0
CE;FORQUILHA;Presidente;2;1;0,0746;0,9254;0;1;0,8504;0,1496;0,9513;1;1;0;0;0;0,0301;1;0;0,0186;0;18566;62;5;67;15789;2777;15020;294;475;0;0;0;0;0;15020;15020;0;0
CE;FORTALEZA;Presidente;2;1;0,0239;0,9761;0;1;0,8413;0,1587;0,9612;1;1;0;0;0;0,0262;1;0;0,0126;0;1871625;5235;128;5363;1574674;296951;1513568;19851;41255;0;0;0;0;0;1513568;1513568;0;0
